id,source_number,level,unit,book_page,pdf_page,word,reading,part_of_speech,meaning_zh_original,meaning_zh_reviewed,sentence_ja_original,sentence_ja,sentence_zh_original,sentence_zh_reviewed,translation_status,correction_category,translation_note,has_original_sentence
n3_2910,2910,N3,28,184,186,物質,ぶっしつ,名,物质,物质,それは何か半透明な物質で出来ていた。,それは何か半透明な物質で出来ていた。,那是用某种半透明的物质制作的。,那是用某种半透明的物质制作的。,original_book,,使用原书例句与原书中文译文。,True
n3_2911,2911,N3,28,184,186,物理,ぶつり,名,物理,物理,それは物理的に不可能だ。,それは物理的に不可能だ。,站在物理学的角度，那是不可能的。,站在物理学的角度，那是不可能的。,original_book,,使用原书例句与原书中文译文。,True
n3_2912,2912,N3,28,184,186,ボランティア,ボランティア,名,志愿者,志愿者,難民救済のボランティアを求めている。,難民救済のボランティアを求めている。,寻求救助难民的志愿者。,寻求救助难民的志愿者。,original_book,,使用原书例句与原书中文译文。,True
n3_2913,2913,N3,28,184,186,堀·濠,ほり,名,护城河；沟，渠,护城河；沟，渠,幅1メートル、深さ1メートルくらいの濠を掘る作業はキツイです。,幅1メートル、深さ1メートルくらいの濠を掘る作業はキツイです。,挖宽1米、深1米的沟渠很辛苦。,挖宽1米、深1米的沟渠很辛苦。,original_book,,使用原书例句与原书中文译文。,True
n3_2914,2914,N3,28,185,187,彫る,ほる,他五,雕刻,雕刻,木の幹に自分の頭文字を彫るのはよくない。,木の幹に自分の頭文字を彫るのはよくない。,在树干上刻自己名字的首字母是不好的行为。,在树干上刻自己名字的首字母是不好的行为。,original_book,,使用原书例句与原书中文译文。,True
n3_2915,2915,N3,28,185,187,睫毛,まつげ,名,睫毛,睫毛,彼女のまつげは長くて美しい。,彼女のまつげは長くて美しい。,她的睫毛又长又美。,她的睫毛又长又美。,original_book,,使用原书例句与原书中文译文。,True
n3_2916,2916,N3,28,185,187,窓側,まどがわ,名,窗边，窗侧,窗边，窗侧,飛行機では窓側の席が好きだ。,飛行機では窓側の席が好きだ。,在飞机上，我喜欢靠窗的座位。,在飞机上，我喜欢靠窗的座位。,original_book,,使用原书例句与原书中文译文。,True
n3_2917,2917,N3,28,185,187,窓口,まどぐち,名,窗口,窗口,銀行の窓口で口座開設の手続きをした。,銀行の窓口で口座開設の手続きをした。,在银行柜台办理了账户开户手续。,在银行柜台办理了账户开户手续。,original_book,,使用原书例句与原书中文译文。,True
n3_2918,2918,N3,28,185,187,マンション,マンション,名,高级公寓,高级公寓,彼女は高級マンションを買ったそうですが、本当ですか。,彼女は高級マンションを買ったそうですが、本当ですか。,听说她买了高级公寓，真的吗？,听说她买了高级公寓，真的吗？,original_book,,使用原书例句与原书中文译文。,True
n3_2919,2919,N3,28,185,187,満点,まんてん,名,满分；完美无缺,满分；完美无缺,100点満点で40点しか取れなかった。,100点満点で40点しか取れなかった。,满分100分，只得了40分。,满分100分，只得了40分。,original_book,,使用原书例句与原书中文译文。,True
n3_2920,2920,N3,28,185,187,未満,みまん,名,未满，不足,未满，不足,18歳未満の方はお断りします。,18歳未満の方はお断りします。,未满18岁者谢绝入内。,未满18岁者谢绝入内。,original_book,,使用原书例句与原书中文译文。,True
n3_2921,2921,N3,28,185,187,ライト,ライト,名·形动,光，明亮的；轻快的,光，明亮的；轻快的,突然ライトで顔を照らされた。,突然ライトで顔を照らされた。,突然被灯光照到脸。,突然被灯光照到脸。,original_book,,使用原书例句与原书中文译文。,True
n3_2922,2922,N3,28,185,187,レジャー,レジャー,名,空闲，闲暇,空闲，闲暇,仕事から解放された自由なレジャー時間を利用して娯楽や行楽に行こう。,仕事から解放された自由なレジャー時間を利用して娯楽や行楽に行こう。,利用工作之外的自由空闲时间消遣娱乐。,利用工作之外的自由空闲时间消遣娱乐。,original_book,,使用原书例句与原书中文译文。,True
n3_2923,2923,N3,28,185,187,割引,わりびき,名·他サ,折扣，减价,折扣，减价,お持ち帰りのお客 様には10パーセントの割引を致します。,お持ち帰りのお客様には10パーセントの割引を致します。,外带顾客可享10%的折扣优惠。,外带顾客可享10%的折扣优惠。,original_book,,使用原书例句与原书中文译文。,True
n3_2924,2924,N3,29,186,188,愛情,あいじょう,名,爱；爱情,爱；爱情,姉と 妹 は互いに深い愛情を抱いています。,姉と妹は互いに深い愛情を抱いています。,姐妹情深。,姐妹情深。,original_book,,使用原书例句与原书中文译文。,True
n3_2925,2925,N3,29,186,188,曖昧,あいまい,名·形动,含糊，不明确,含糊，不明确,彼はいつも曖昧な返事をします。,彼はいつも曖昧な返事をします。,他总是回复得模棱两可。,他总是回复得模棱两可。,original_book,,使用原书例句与原书中文译文。,True
n3_2926,2926,N3,29,186,188,味見,あじみ,名·他サ,尝口味，尝咸淡,尝口味，尝咸淡,ちょっと煮物の味見をしてみましょう。,ちょっと煮物の味見をしてみましょう。,尝尝炖菜的味道。,尝尝炖菜的味道。,original_book,,使用原书例句与原书中文译文。,True
n3_2927,2927,N3,29,186,188,言い換える,いいかえる,他一,换句话说，换言之,换句话说，换言之,意味が通じないので日本語を英語に言い換えます。,意味が通じないので日本語を英語に言い換えます。,因为意思不通而将日语转换成英语。,因为意思不通而将日语转换成英语。,original_book,,使用原书例句与原书中文译文。,True
n3_2928,2928,N3,29,186,188,言い出す,いいだす,他五,开始说；说出口,开始说；说出口,彼はちょっと考えてまた言い出しました。,彼はちょっと考えてまた言い出しました。,他略加思考之后又开始说了。,他略加思考之后又开始说了。,original_book,,使用原书例句与原书中文译文。,True
n3_2929,2929,N3,29,186,188,引退,いんたい,名·自サ,退职；引退,退职；引退,彼は28歳でプロテニスを引退すると公表した。,彼は28歳でプロテニスを引退すると公表した。,他28岁时宣布从职业网坛引退了。,他28岁时宣布从职业网坛引退了。,original_book,,使用原书例句与原书中文译文。,True
n3_2930,2930,N3,29,186,188,海の日,うみのひ,名,海洋日,海洋日,海の日には家族でビーチに行った。,海の日には家族でビーチに行った。,海洋日那天，全家一起去了海滩。,海洋日那天，全家一起去了海滩。,original_book,,使用原书例句与原书中文译文。,True
n3_2931,2931,N3,29,186,188,産む,うむ,他五,生，产,生，产,彼女は3人の女の子を産みました。,彼女は3人の女の子を産みました。,她生了三个女儿。,她生了三个女儿。,original_book,,使用原书例句与原书中文译文。,True
n3_2932,2932,N3,29,186,188,裏返し,うらがえし,名,翻里作面，里外相反,翻里作面，里外相反,シャツを裏返しに着てしまった。,シャツを裏返しに着てしまった。,衬衫穿反了。,衬衫穿反了。,original_book,,使用原书例句与原书中文译文。,True
n3_2933,2933,N3,29,186,188,裏返す,うらがえす,名,翻里作面，翻过来,翻里作面，翻过来,料理の際に、魚を裏返して焼いた。,料理の際に、魚を裏返して焼いた。,做菜的时候，把鱼翻着面煎。,做菜的时候，把鱼翻着面煎。,original_book,,使用原书例句与原书中文译文。,True
n3_2934,2934,N3,29,186,188,売り切れ,うりきれ,名,全部售完，售罄，脱销,全部售完，售罄，脱销,コンサートチケットは予想通り、数分で売り切れになった。,コンサートチケットは予想通り、数分で売り切れになった。,不出所料，音乐会门票在几分钟之内就被抢光了。,不出所料，音乐会门票在几分钟之内就被抢光了。,original_book,,使用原书例句与原书中文译文。,True
n3_2935,2935,N3,29,186,188,売り切れる,うりきれる,自一,全部售完,全部售完,新発売の自動車があっというまに売り切れました。,新発売の自動車があっというまに売り切れました。,新发售的汽车瞬间被抢购一空。,新发售的汽车瞬间被抢购一空。,original_book,,使用原书例句与原书中文译文。,True
n3_2936,2936,N3,29,186,188,屋外,おくがい,名,室外，屋外,室外，屋外,屋外で授業をします。,屋外で授業をします。,在户外上课。,在户外上课。,original_book,,使用原书例句与原书中文译文。,True
n3_2937,2937,N3,29,186,188,教え,おしえ,名,教诲，教导；教义,教诲，教导；教义,父母の教えに従います。,父母の教えに従います。,听从父母的教诲。,听从父母的教诲。,original_book,,使用原书例句与原书中文译文。,True
n3_2938,2938,N3,29,186,188,学習,がくしゅう,名·他サ,学习,学习,日本へ行って新技術を学習する中国人が増えています。,日本へ行って新技術を学習する中国人が増えています。,去日本学习新技术的中国人增多了。,去日本学习新技术的中国人增多了。,original_book,,使用原书例句与原书中文译文。,True
n3_2939,2939,N3,29,186,188,型,かた,名,型号，款式,型号，款式,新しい型のパソコンがほしいです。,新しい型のパソコンがほしいです。,我想要一台新款电脑。,我想要一台新款电脑。,original_book,,使用原书例句与原书中文译文。,True
n3_2940,2940,N3,29,187,189,可哀相,かわいそう,形动,可怜,可怜,子供の可哀相な話を聞いて泣いてしまいました。,子供の可哀相な話を聞いて泣いてしまいました。,听到孩子的可怜遭遇，不由得流下了眼泪。,听到孩子的可怜遭遇，不由得流下了眼泪。,original_book,,使用原书例句与原书中文译文。,True
n3_2941,2941,N3,29,187,189,感情,かんじょう,名,感情，情绪,感情，情绪,日本人はあまり感情を顔に出しません。,日本人はあまり感情を顔に出しません。,日本人很少将情绪表露在脸上。,日本人很少将情绪表露在脸上。,original_book,,使用原书例句与原书中文译文。,True
